what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556544066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556544934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556558290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556570670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556571723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556589592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556602530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556624050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1461556634423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556639210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556654378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556654978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556655656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556656820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556664002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1461556666239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1461556677710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556687297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556706441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1461556706819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556720754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556766800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1461556776966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556780767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556781667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556800051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556800699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556800899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1461556803864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1461556812406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1461556844624
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1461556844813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1461556845450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1461556856052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1461556856889
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1461556858068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1461556858981
