what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1467085445832
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467085446028
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1467085446754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1467085448018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085449941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085451319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085451490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085458572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1467085458602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085479146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085770629
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467085770856
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467085770872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1467085772671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085773670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.showKeyAssist",1467085773680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085773805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085774143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085775528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.showKeyAssist",1467085775559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1467085776780
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1467085777683
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1467085779566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085788858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085791430
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467085791486
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467085791500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085794395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1467085804124
